epoch,learning_rate,train_ADE_world,train_FDE_world,valid_ADE_world,valid_FDE_world,goal_BCE_loss,traj_MSE_loss
1,9.900000000000001e-05,0.06657819239920586,0.23831012441951316,0,0,0.7134461437817663,0.09446740053499525
2,9.801e-05,0.06820824457939043,0.23975687626807485,0,0,0.7134437772911042,0.0999184005177085
3,9.70299e-05,0.06904844747665326,0.2452236758545041,0,0,0.7134434259496629,0.10317159848636948
4,9.605960100000001e-05,0.0742833587871742,0.2441653550195042,0,0,0.7134417910128832,0.10957872791550471
5,9.509900499000001e-05,0.06832932551733763,0.24567180572194047,0,0,0.7134423821698874,0.09377674754614418
6,9.414801494010001e-05,0.0701512073754495,0.231013582641026,0,0,0.7134431963786483,0.10284119233620004
7,9.320653479069902e-05,0.0700586586853142,0.25190004882460926,0,0,0.7134432955645025,0.10133213729568524
8,9.227446944279203e-05,0.07276599649219714,0.23988560456200503,0,0,0.7134430033620447,0.11009042946534464
9,9.13517247483641e-05,0.06964072805419509,0.24561737057229038,0,0,0.7134427041746676,0.09940686117624864
10,9.043820750088047e-05,0.06848602818110651,0.2513097465998726,0,0,0.7134447179269046,0.09522548713903234
11,8.953382542587167e-05,0.06926147994932298,0.23955474521790165,0,0,0.7134455151390284,0.09992430705278821
12,8.863848717161295e-05,0.06307955085688018,0.24335430626524612,0,0,0.7134454664774239,0.08711296773435606
13,8.775210229989682e-05,0.07239283375605224,0.2378313055378385,0,0,0.7134432543534786,0.11180675066862023
14,8.687458127689785e-05,0.06960281039423802,0.24639275872323196,0,0,0.7134431558661163,0.10090540671262715
15,8.600583546412887e-05,0.06736641504415088,0.24611930322134867,0,0,0.7134442795068026,0.09272644937482255
16,8.514577710948758e-05,0.06914968987312893,0.24192200221295934,0,0,0.7134428594727069,0.1003284598900791
17,8.429431933839271e-05,0.0695147672864581,0.23892476585751865,0,0,0.7134423644747585,0.10403432240855182
18,8.345137614500879e-05,0.06710616146859459,0.24245956592494622,0,0,0.7134402215015143,0.09097746456973255
19,8.26168623835587e-05,0.07003461145528898,0.23926430888241157,0,0,0.7134443998802453,0.10140187579963822
20,8.17906937597231e-05,0.06518608840775567,0.2364899609819986,0,0,0.7134433195460588,0.09110896347010566
21,8.097278682212587e-05,0.06812128333338335,0.2405982089258032,0,0,0.7134430767036974,0.10046680068626301
22,8.016305895390461e-05,0.07074399029784742,0.24427685170667246,0,0,0.7134448338765651,0.10560231649651541
23,7.936142836436556e-05,0.06990868659097342,0.23904131253584637,0,0,0.7134453067556024,0.09850254761659016
24,7.856781408072191e-05,0.06775334018640189,0.23378791656978137,0,0,0.7134460706729442,0.09861525368978619
25,7.778213593991469e-05,0.0679215477778583,0.23695960189797916,0,0,0.7134438250213861,0.09730365750692727
26,7.700431458051554e-05,0.07215272630020499,0.2413550216006115,0,0,0.7134456681087613,0.10998075308998523
27,7.623427143471038e-05,0.07253757467482781,0.2446766886569094,0,0,0.7134444410912693,0.10439587734799716
28,7.547192872036328e-05,0.07088428918449322,0.249216075259028,0,0,0.7134446350391954,0.10121853684540838
29,7.471720943315964e-05,0.06473780064823947,0.24802323442418128,0,0,0.713443455286324,0.09126834713242715
30,7.397003733882805e-05,0.06976316076756305,0.23583557180245407,0,0,0.713444818276912,0.09768632923260157
31,7.323033696543977e-05,0.06674661823289714,0.24682909085095162,0,0,0.713442457607016,0.09530990212624602
32,7.249803359578537e-05,0.07045030780598895,0.24221377540379763,0,0,0.7134454352781177,0.10543035506634624
33,7.177305325982752e-05,0.07072114221949097,0.24059500810108148,0,0,0.7134431248996407,0.10128197059930244
34,7.105532272722923e-05,0.07047244599394151,0.24180967663414776,0,0,0.7134423088282347,0.10089064692874672
35,7.034476949995695e-05,0.07145757289692578,0.24468621220148634,0,0,0.7134436685591936,0.10343162346362078
36,6.964132180495738e-05,0.0724056659129509,0.24633945236564614,0,0,0.713443728396669,0.10542866696778219
37,6.89449085869078e-05,0.06715506562162409,0.23822747419035295,0,0,0.7134426075499505,0.09568510154349497
38,6.825545950103872e-05,0.07291293783842885,0.23892345975036733,0,0,0.713443118147552,0.11150975006239605
