epoch,learning_rate,train_ADE_world,train_FDE_world,valid_ADE_world,valid_FDE_world,goal_BCE_loss,traj_MSE_loss
1,9.900000000000001e-05,0.071596867950839,0.051768250293258274,0,0,0.7134648152175379,0.10608676375117744
2,9.801e-05,0.0703212225732189,0.052622347146316625,0,0,0.7134640945897082,0.09890494770230525
3,9.70299e-05,0.07076900595453495,0.05162598598084429,0,0,0.7134604533342844,0.10550959118094311
4,9.605960100000001e-05,0.06999126587744096,0.051263879003830636,0,0,0.7134655877755947,0.10026279421195451
5,9.509900499000001e-05,0.07047011076611191,0.05186690948853597,0,0,0.7134660740778681,0.1062618745550865
6,9.414801494010001e-05,0.06909218416428561,0.05096595740903073,0,0,0.7134626126596344,0.10354309748706324
7,9.320653479069902e-05,0.07076535591370291,0.05185461809205155,0,0,0.7134655307290891,0.10286906111961462
8,9.227446944279203e-05,0.06964195344780062,0.051610020380027495,0,0,0.7134627722875243,0.1016053494541654
9,9.13517247483641e-05,0.0684503736480115,0.04849610757432447,0,0,0.7134640204036696,0.09992642375708521
10,9.043820750088047e-05,0.0690321584152106,0.05109870342298935,0,0,0.7134636927060303,0.09586582941606704
11,8.953382542587167e-05,0.07171963210780515,0.05278122519410731,0,0,0.7134611391714203,0.10441324671194789
12,8.863848717161295e-05,0.06696130131990083,0.04853559091618253,0,0,0.7134656414965191,0.09356834688683564
13,8.775210229989682e-05,0.0681335207143491,0.05076900983899792,0,0,0.7134637883804387,0.09563143654274774
14,8.687458127689785e-05,0.06952984120511281,0.052973659105909704,0,0,0.7134622407061859,0.102989938405898
15,8.600583546412887e-05,0.07381033463121518,0.055442057809264846,0,0,0.7134646609617405,0.11154464650659346
16,8.514577710948758e-05,0.06976725800537173,0.050840531376164504,0,0,0.7134603811947573,0.09982750594991663
17,8.429431933839271e-05,0.0697294040086284,0.051897024185489915,0,0,0.7134634898455869,0.10252711158485628
18,8.345137614500879e-05,0.06851542269122389,0.050501276850110806,0,0,0.7134636231246424,0.09409070098492849
19,8.26168623835587e-05,0.0662189440777599,0.047876911574091296,0,0,0.7134655859848972,0.08928756268151392
20,8.17906937597231e-05,0.07011061926381243,0.05235078143152756,0,0,0.7134641501013301,0.10176420039117592
21,8.097278682212587e-05,0.07248175995409144,0.054496093893967285,0,0,0.7134672206358849,0.10573176978068034
22,8.016305895390461e-05,0.07430058288747524,0.055188861031029296,0,0,0.7134640733571523,0.11383809130478954
23,7.936142836436556e-05,0.07048560485807927,0.050909874800396805,0,0,0.7134639766594882,0.10294146199866554
24,7.856781408072191e-05,0.07203887896434408,0.05224219697943285,0,0,0.7134630659619114,0.10617397989789944
25,7.778213593991469e-05,0.07025884252770881,0.05290143120516284,0,0,0.7134637668920689,0.10421813981279794
26,7.700431458051554e-05,0.07179206311499438,0.05263955600743578,0,0,0.7134645187291976,0.09670209089621838
27,7.623427143471038e-05,0.07237178914205744,0.053234534352606104,0,0,0.7134648789152055,0.10538190113012819
28,7.547192872036328e-05,0.06983564639207367,0.050566202154494984,0,0,0.7134633056595602,0.09996182518479586
29,7.471720943315964e-05,0.06934717101048765,0.05141946381630472,0,0,0.7134619772178421,0.10217641141313596
30,7.397003733882805e-05,0.06679690791558256,0.05050817474059845,0,0,0.713461582752768,0.09688022386186752
31,7.323033696543977e-05,0.07236310840529704,0.053607674330560885,0,0,0.7134626118921926,0.11025462904545306
32,7.249803359578537e-05,0.06902939044320283,0.052573831819143754,0,0,0.7134625809387076,0.10186632788368369
33,7.177305325982752e-05,0.06532169600890246,0.046443282741610595,0,0,0.7134647684035895,0.08925977352079276
34,7.105532272722923e-05,0.07015013651093938,0.051364489692631035,0,0,0.7134642787757349,0.1015293933511132
35,7.034476949995695e-05,0.0713359727808827,0.05213728236722012,0,0,0.7134636302874323,0.10457885197000058
36,6.964132180495738e-05,0.0695815970696824,0.04899656821996355,0,0,0.7134635430548836,0.09753835501644936
37,6.89449085869078e-05,0.0681148087849782,0.049994686645927315,0,0,0.7134635320548848,0.0941367673132041
38,6.825545950103872e-05,0.06593960582051238,0.04838452058546485,0,0,0.7134649254733401,0.08926461819287533
39,6.757290490602833e-05,0.06952302649523173,0.05262423542482067,0,0,0.7134624522643028,0.10057764792167322
40,6.689717585696805e-05,0.06862483148959861,0.050950024181291416,0,0,0.7134620337527198,0.09714190167067133
41,6.622820409839837e-05,0.0731687987050471,0.05434869494900715,0,0,0.7134661856127399,0.10987289936397657
42,6.556592205741439e-05,0.0727862757727209,0.05554126839747037,0,0,0.7134614205667389,0.10984411813486607
43,6.491026283684025e-05,0.07129166381545415,0.05286759554404494,0,0,0.7134628367526337,0.10444796733686085
44,6.426116020847184e-05,0.07014036804989061,0.05330031819675565,0,0,0.7134620178922563,0.10422998907987843
45,6.361854860638712e-05,0.0681159074150158,0.05022761728884372,0,0,0.7134623849852403,0.09479777196166406
46,6.298236312032325e-05,0.0710067218424953,0.05232346915468062,0,0,0.7134657896127824,0.10042628696260278
47,6.235253948912002e-05,0.069183249674524,0.0509170315592138,0,0,0.7134634877990755,0.09605529369554551
48,6.172901409422881e-05,0.06832013482172017,0.04986175284680986,0,0,0.7134622982643193,0.09581926489216895
49,6.111172395328652e-05,0.07143385089021607,0.05238427965983732,0,0,0.7134605147296267,0.10080143597872344
50,6.050060671375366e-05,0.06793679960458292,0.0483847949409042,0,0,0.7134643606361913,0.09345452641756494
51,5.9895600646616125e-05,0.06572296093669078,0.047420157445394816,0,0,0.713463956961816,0.09055697690903373
52,5.9296644640149966e-05,0.0717772142953998,0.05409740660911178,0,0,0.7134626052410306,0.1021826182863807
53,5.8703678193748465e-05,0.0709742442164748,0.053491613663015525,0,0,0.713462724706134,0.10672305235958982
54,5.811664141181098e-05,0.0712326714593668,0.05264820525314771,0,0,0.713463510310701,0.1008466866802696
55,5.753547499769287e-05,0.06884942351818837,0.05048557076765056,0,0,0.7134620040783043,0.10028001011744973
56,5.696012024771594e-05,0.07202177448846186,0.0536898276006679,0,0,0.7134641035431956,0.1019497821507216
57,5.639051904523878e-05,0.07266995046023499,0.052122595713622745,0,0,0.7134644235664171,0.10212573948088442
58,5.5826613854786396e-05,0.06973994667813345,0.051595794067961914,0,0,0.7134619521480773,0.10090317350488492
59,5.5268347716238534e-05,0.06747389568249716,0.049492523098132644,0,0,0.7134652603337693,0.09367220316785728
60,5.471566423907615e-05,0.07062545376759922,0.05259895803408833,0,0,0.7134652910314404,0.1039232838371281
61,5.416850759668539e-05,0.06757432270495255,0.0498082917763216,0,0,0.7134646259152326,0.09695926000456058
62,5.362682252071853e-05,0.06960144413693581,0.051161469771005136,0,0,0.7134624865433689,0.09843737222334219
63,5.309055429551135e-05,0.07029912527002607,0.05257866654196323,0,0,0.7134668929382455,0.09884883993197345
64,5.2559648752556236e-05,0.0656730012371018,0.0472522241882133,0,0,0.713468009054405,0.08849803190438532
65,5.203405226503067e-05,0.06925216800105055,0.0515837158189383,0,0,0.7134645732175638,0.10315203482820752
66,5.1513711742380364e-05,0.07304998890053364,0.05670623354715707,0,0,0.7134656550546572,0.11051028337961166
67,5.099857462495656e-05,0.07186274816222377,0.054901317537406485,0,0,0.7134603300319721,0.10662479272967629
68,5.0488588878706996e-05,0.06905937104156853,0.050772351846838364,0,0,0.7134648075431201,0.09775232127168147
69,4.9983702989919924e-05,0.06940868917705255,0.05017667050551335,0,0,0.7134657141476741,0.09464044611533312
70,4.9483865960020725e-05,0.06835730754583566,0.049777178007104066,0,0,0.7134646607059266,0.10014948805658219
71,4.898902730042052e-05,0.07107746348211905,0.05289191627663124,0,0,0.7134610230318978,0.1032910452648006
72,4.8499137027416314e-05,0.06588617627779568,0.048671040400191184,0,0,0.713465268519815,0.09277276907419954
73,4.801414565714215e-05,0.0717648968329249,0.053208702741502564,0,0,0.713462724706134,0.1052508164564939
74,4.753400420057073e-05,0.07070943040018558,0.051941086446952334,0,0,0.7134656220546608,0.1013790424913168
75,4.705866415856502e-05,0.07013068172933297,0.052708343210002576,0,0,0.7134644176826969,0.09973193034369802
76,4.658807751697937e-05,0.07053307931816859,0.0528016825163609,0,0,0.7134641048222652,0.1033391666642586
77,4.6122196741809574e-05,0.07029055486106674,0.05285617468384986,0,0,0.7134633637293214,0.10100072829348591
78,4.566097477439148e-05,0.06705345275963048,0.04980283366169485,0,0,0.7134663807987656,0.09663943999123165
79,4.520436502664756e-05,0.06565099448438272,0.046514450464009954,0,0,0.7134639971246024,0.08739064159791102
80,4.475232137638109e-05,0.06960688854007388,0.04981321012831089,0,0,0.7134631498688792,0.10419205276799176
81,4.430479816261728e-05,0.07135450453783346,0.05230887887835534,0,0,0.7134641101943576,0.1043438198556524
82,4.3861750180991104e-05,0.07010920386110898,0.0511683077714306,0,0,0.71346302938052,0.09810402007501716
83,4.3423132679181194e-05,0.06646157786133222,0.04780227642070678,0,0,0.7134648479617205,0.08905963678424578
84,4.298890135238938e-05,0.07213535707146641,0.0531573560712919,0,0,0.7134650121942611,0.10478132621828834
85,4.255901233886549e-05,0.07113787576335127,0.051750761958922344,0,0,0.7134633010549095,0.10263727794005635
86,4.213342221547683e-05,0.0732826875902631,0.054398707918824764,0,0,0.7134640175897164,0.10871626968723382
87,4.1712087993322064e-05,0.07110351809728661,0.05194539749493239,0,0,0.7134640669618042,0.1007641745099694
88,4.1294967113388845e-05,0.07190840234954576,0.05206252790711692,0,0,0.7134609803109722,0.10433793629323784
89,4.0882017442254956e-05,0.07680353395396902,0.05896138884586806,0,0,0.7134640904966854,0.11465772250347447
90,4.04731972678324e-05,0.07077603047868646,0.05324748327881657,0,0,0.7134620071480714,0.10254071419658899
91,4.006846529515408e-05,0.0716955637880747,0.053387124522073524,0,0,0.7134637714967196,0.10470309982260154
92,3.966778064220254e-05,0.07335306884870849,0.05527483571426695,0,0,0.7134599933808453,0.11338560640324274
93,3.927110283578051e-05,0.0692263746127171,0.05187558598617539,0,0,0.7134628541479806,0.1023587592809497
94,3.8878391807422704e-05,0.06841392767212848,0.049640539645673526,0,0,0.7134614374504581,0.0968612604314869
95,3.8489607889348474e-05,0.07182348674305525,0.05237500595634347,0,0,0.7134674733800438,0.1025461376256953
96,3.8104711810454986e-05,0.069810949221106,0.050638118436282235,0,0,0.7134642621478298,0.10135700295443442
97,3.7723664692350434e-05,0.07072097717760205,0.053010036193569844,0,0,0.7134644419850198,0.09829483408672743
98,3.734642804542693e-05,0.0694115790049323,0.05239779140716299,0,0,0.7134624862875549,0.10310603614073134
99,3.697296376497266e-05,0.0704933486901742,0.05222348072676012,0,0,0.7134646468919745,0.10428522159885055
100,3.660323412732293e-05,0.07067366294921115,0.051976781809110945,0.05762289478000076,0.05238106727483682,0.7134626686828842,0.10423497632625532
101,3.62372017860497e-05,0.06713402443025439,0.04991812128778507,0.05762289478000076,0.05238106727483682,0.7134639127060067,0.0932896731185523
102,3.5874829768189206e-05,0.06907719781490151,0.05052939510020895,0.05762289478000076,0.05238106727483682,0.7134655941709428,0.09751580131356105
103,3.551608147050731e-05,0.07085147037883613,0.05173499664054912,0.05762289478000076,0.05238106727483682,0.7134644465896705,0.10289898559914766
104,3.516092065580224e-05,0.06664610856884803,0.04863063251507736,0.05762289478000076,0.05238106727483682,0.7134650669384413,0.0919674053956063
105,3.480931144924422e-05,0.07109802977803276,0.05337088038523326,0.05762289478000076,0.05238106727483682,0.7134668369149957,0.10918818050475847
106,3.4461218334751775e-05,0.06465259295218659,0.04685646561204252,0.05762289478000076,0.05238106727483682,0.7134638484967113,0.08803112656997253
107,3.4116606151404254e-05,0.06694005771958121,0.048665555235490106,0.05762289478000076,0.05238106727483682,0.7134637431013737,0.09058867153699626
108,3.377544008989021e-05,0.07041364208697297,0.05107003954776799,0.05762289478000076,0.05238106727483682,0.713461690194617,0.10067194427239665
109,3.343768568899131e-05,0.07027758776488502,0.05391387950230286,0.05762289478000076,0.05238106727483682,0.7134651285895974,0.10437463624442851
110,3.31033088321014e-05,0.06661124418084326,0.04749801865521051,0.05762289478000076,0.05238106727483682,0.7134631017758611,0.0930884909804095
111,3.277227574378038e-05,0.07283273233255781,0.056343209840079504,0.05762289478000076,0.05238106727483682,0.7134651797523826,0.10718046433728012
112,3.244455298634257e-05,0.06924811795183634,0.05148175244505393,0.05762289478000076,0.05238106727483682,0.7134626599852107,0.10293193046371313
113,3.2120107456479144e-05,0.0696511446662237,0.05051553130545553,0.05762289478000076,0.05238106727483682,0.7134658405197537,0.09616766474709362
114,3.179890638191435e-05,0.07253061347179836,0.05413972416466958,0.05762289478000076,0.05238106727483682,0.713466320426679,0.11123333030776021
115,3.1480917318095206e-05,0.07121047917537462,0.05249712158132159,0.05762289478000076,0.05238106727483682,0.7134670149614882,0.10369097474810583
116,3.1166108144914254e-05,0.07125891970691625,0.05327919031750179,0.05762289478000076,0.05238106727483682,0.7134638589850822,0.1034345543531645
117,3.085444706346511e-05,0.07063481188741338,0.05163716011462821,0.05762289478000076,0.05238106727483682,0.7134654949151396,0.10219256690795266
