epoch,learning_rate,train_ADE_world,train_FDE_world,valid_ADE_world,valid_FDE_world,goal_BCE_loss,traj_MSE_loss
46,6.298236312032325e-05,0.1736478641237276,0.27651874442740637,0,0,0.7134260310273226,0.11155349281634629
47,6.235253948912002e-05,0.168115071619924,0.27214130364967226,0,0,0.7134250794403284,0.09779376074932661
48,6.172901409422881e-05,0.16498825638193268,0.2732079305653442,0,0,0.7134253862766904,0.09257004485585173
49,6.111172395328652e-05,0.17048314457160357,0.2731226047189319,0,0,0.7134230394307741,0.1062865030538682
50,6.050060671375366e-05,0.16841469087977706,0.276182515843833,0,0,0.7134238240319931,0.10059973458915311
51,5.9895600646616125e-05,0.16895572903164047,0.2737323281134149,0,0,0.7134246429580658,0.09743145686222769
52,5.9296644640149966e-05,0.17349976055129937,0.2778010682025308,0,0,0.7134261653117169,0.11413886792711363
53,5.8703678193748465e-05,0.1716535049220483,0.27244594965695407,0,0,0.7134244729572697,0.10409859657751447
54,5.811664141181098e-05,0.16735237882167628,0.27570400459525185,0,0,0.7134250618140521,0.09506505780313382
55,5.753547499769287e-05,0.16624842329003878,0.27545507768248767,0,0,0.7134252995368572,0.09433736599771603
56,5.696012024771594e-05,0.17252824683797308,0.27223182666742385,0,0,0.7134245116886926,0.10572847329326525
57,5.639051904523878e-05,0.16801224439336224,0.2762366628368541,0,0,0.7134239263107804,0.09923714645395366
58,5.5826613854786396e-05,0.17145637079208884,0.2720669660470829,0,0,0.7134246218529193,0.1074338168058008
59,5.5268347716238534e-05,0.16835914551387582,0.27531428971411187,0,0,0.713425680821044,0.10024276843424959
60,5.471566423907615e-05,0.16998184946225545,0.27192195438225447,0,0,0.713426239527617,0.10184923516303765
61,5.416850759668539e-05,0.17150237735346208,0.2774296299724727,0,0,0.7134236074143346,0.10576505011947761
62,5.362682252071853e-05,0.16910144575068412,0.277311553287135,0,0,0.7134231660616537,0.10265439841171531
63,5.309055429551135e-05,0.17194677708119213,0.2755832781123744,0,0,0.7134265043856105,0.10139441794574493
64,5.2559648752556236e-05,0.16905835259068416,0.2728359126105383,0,0,0.7134256743271528,0.09820444315874854
65,5.203405226503067e-05,0.17191450856076582,0.2712750184976637,0,0,0.7134248774339252,0.1040456310650225
66,5.1513711742380364e-05,0.17005931196922955,0.272406385769408,0,0,0.7134287030316513,0.10300163406487337
67,5.099857462495656e-05,0.16907325497715786,0.27677152975523983,0,0,0.7134238952328723,0.0966280597272956
68,5.0488588878706996e-05,0.16805523036243789,0.27173246524445277,0,0,0.7134266020259041,0.09366925272380332
69,4.9983702989919924e-05,0.17182946730599233,0.275959364171158,0,0,0.7134263190777849,0.10696399297405773
70,4.9483865960020725e-05,0.16710156350119099,0.27280264182545333,0,0,0.7134251072712909,0.09844222958000369
71,4.898902730042052e-05,0.17238205485595362,0.2776622753662822,0,0,0.713425184502212,0.10831798092509232
72,4.8499137027416314e-05,0.1666409456754431,0.2731211772804594,0,0,0.7134258886255643,0.09731677558331059
73,4.801414565714215e-05,0.1691386118419505,0.27233257582447407,0,0,0.7134273611154074,0.09321249445632158
74,4.753400420057073e-05,0.17007888054645517,0.2759299680938517,0,0,0.7134244108014534,0.10322146869086976
75,4.705866415856502e-05,0.17064752113330475,0.2747710260783652,0,0,0.7134263661584965,0.10376685052015729
76,4.658807751697937e-05,0.16837757459366393,0.2741992270668193,0,0,0.7134251051839687,0.09757252053107617
77,4.6122196741809574e-05,0.16746365654785023,0.2748072014012689,0,0,0.7134259612179916,0.09769494306288863
78,4.566097477439148e-05,0.17092686513165925,0.2767022323399666,0,0,0.7134239446328308,0.10179799228747183
79,4.520436502664756e-05,0.17278297736163864,0.27475823763511525,0,0,0.713428065006835,0.10342070127108971
80,4.475232137638109e-05,0.17167146939366704,0.2786600946336405,0,0,0.7134264004833504,0.10507205512976193
81,4.430479816261728e-05,0.16860704574983057,0.2778478214075129,0,0,0.7134252682270243,0.10222476712656334
82,4.3861750180991104e-05,0.17361059519137195,0.2775132390543645,0,0,0.7134246942134219,0.11145871742864064
83,4.3423132679181194e-05,0.16977092020594559,0.27898244495985575,0,0,0.7134251749932998,0.09848496348665962
84,4.298890135238938e-05,0.16936761008954682,0.2686796999511088,0,0,0.7134266903892101,0.09817144759216777
85,4.255901233886549e-05,0.17142378940497,0.2812609074180692,0,0,0.7134228629360867,0.10493323960113213
86,4.213342221547683e-05,0.1721155016418389,0.2767440280387838,0,0,0.7134243351940052,0.10439212175252836
87,4.1712087993322064e-05,0.17024347745981014,0.28016540077641783,0,0,0.7134228467013586,0.10217331710420115
88,4.1294967113388845e-05,0.16593655003756724,0.27949648359174395,0,0,0.7134251455388644,0.09197920424581038
89,4.0882017442254956e-05,0.17039285600917997,0.2765611296497894,0,0,0.7134247531222926,0.10345777144097516
90,4.04731972678324e-05,0.16813047742516887,0.2722018466617347,0,0,0.7134282848714391,0.09625172920901952
91,4.006846529515408e-05,0.16897919034675102,0.27237324271684493,0,0,0.7134252779678611,0.09617693389581103
92,3.966778064220254e-05,0.1713319560155756,0.275900130895789,0,0,0.7134277788117702,0.10702232007256161
93,3.927110283578051e-05,0.1709472443706987,0.27812399793459747,0,0,0.7134263749716346,0.10123731911631757
94,3.8878391807422704e-05,0.16689441111231829,0.2743271476795701,0,0,0.7134239822046302,0.09042593039362057
95,3.8489607889348474e-05,0.16814778568983196,0.2686664016794138,0,0,0.7134292095551695,0.09666134565271409
96,3.8104711810454986e-05,0.1691481442682467,0.27393692181036167,0,0,0.7134280023871693,0.09918217380904386
97,3.7723664692350434e-05,0.170166377567905,0.2724760618887059,0,0,0.7134256720079059,0.10594104745711566
98,3.734642804542693e-05,0.16962924439482016,0.27627549294367837,0,0,0.7134244984689854,0.10183261585121083
99,3.697296376497266e-05,0.16901715093126543,0.2774859515493482,0,0,0.7134261019962771,0.09676995781406122
100,3.660323412732293e-05,0.16778182671583947,0.2752158274504461,0.1469336457982812,0.30355197191238403,0.7134257276698309,0.09643958938210218
101,3.62372017860497e-05,0.16932502770091287,0.28069294496269076,0.1469336457982812,0.30355197191238403,0.7134252376129655,0.09973564112000892
102,3.5874829768189206e-05,0.16903309555378107,0.27260348180504623,0.1469336457982812,0.30355197191238403,0.7134258459514217,0.09897731912615872
103,3.551608147050731e-05,0.17200153483391073,0.27633085336666624,0.1469336457982812,0.30355197191238403,0.7134269819185428,0.10426928967976733
104,3.516092065580224e-05,0.16809196527882486,0.2803889234706122,0.1469336457982812,0.30355197191238403,0.713427773013653,0.09780158440252686
105,3.480931144924422e-05,0.16940462052356908,0.27493456643843,0.1469336457982812,0.30355197191238403,0.7134265665414269,0.10086818585889813
106,3.4461218334751775e-05,0.1708404776194264,0.2795707836225339,0.1469336457982812,0.30355197191238403,0.713424275821285,0.10830193924706734
107,3.4116606151404254e-05,0.1709292298182845,0.27704360936170425,0.1469336457982812,0.30355197191238403,0.7134271514554896,0.10314427080640301
108,3.377544008989021e-05,0.16971418115465134,0.27841068314323164,0.1469336457982812,0.30355197191238403,0.713424256571536,0.09925694856067924
109,3.343768568899131e-05,0.17158601865366527,0.26926450854609446,0.1469336457982812,0.30355197191238403,0.7134260477259001,0.10851471426494506
110,3.31033088321014e-05,0.17085496883018852,0.2741064059363265,0.1469336457982812,0.30355197191238403,0.7134249706676498,0.09826270310056001
111,3.277227574378038e-05,0.17135792593732696,0.27673751979718414,0.1469336457982812,0.30355197191238403,0.7134287194983041,0.1062476045274491
112,3.244455298634257e-05,0.17334736621276556,0.2773440428049184,0.1469336457982812,0.30355197191238403,0.7134264227481204,0.11068565800517856
113,3.2120107456479144e-05,0.1713022404060046,0.2728131522464381,0.1469336457982812,0.30355197191238403,0.7134263816974507,0.10547083404987818
114,3.179890638191435e-05,0.1715630415841688,0.27752800680088163,0.1469336457982812,0.30355197191238403,0.7134262896233495,0.10390150863749739
115,3.1480917318095206e-05,0.1704149428698268,0.26712225493522007,0.1469336457982812,0.30355197191238403,0.7134269452744421,0.10811949627662389
116,3.1166108144914254e-05,0.16975255414198867,0.27373543468662737,0.1469336457982812,0.30355197191238403,0.7134246911984009,0.10414006978867699
117,3.085444706346511e-05,0.1765323203137637,0.27852064336320304,0.1469336457982812,0.30355197191238403,0.7134257956237644,0.11723307693732272
118,3.054590259283046e-05,0.17083845316407692,0.27264006601117463,0.1469336457982812,0.30355197191238403,0.7134277528362052,0.10185857296374115
119,3.0240443566902154e-05,0.17168402863115131,0.2767886930518577,0.1469336457982812,0.30355197191238403,0.7134223680088029,0.10218196669919598
120,2.9938039131233132e-05,0.1715318708595405,0.27186846350417526,0.1469336457982812,0.30355197191238403,0.7134238845643366,0.10488800442476796
121,2.96386587399208e-05,0.17202275857190175,0.2749392856709688,0.1469336457982812,0.30355197191238403,0.7134233323516549,0.10245110379742162
122,2.9342272152521593e-05,0.1701017641814951,0.2749484769913009,0.1469336457982812,0.30355197191238403,0.7134261286676162,0.10245634460684043
123,2.9048849430996377e-05,0.16928780878341831,0.28057401427267126,0.1469336457982812,0.30355197191238403,0.7134265992428078,0.1012277212972365
124,2.8758360936686414e-05,0.17370612516490086,0.27790216974015364,0.1469336457982812,0.30355197191238403,0.7134253728250585,0.11185067121649762
125,2.847077732731955e-05,0.16830032146577023,0.28001683144485906,0.1469336457982812,0.30355197191238403,0.7134288683939537,0.09617771273515104
126,2.8186069554046354e-05,0.17075440497114713,0.2729356105109597,0.1469336457982812,0.30355197191238403,0.7134274747585044,0.10538189766153055
127,2.790420885850589e-05,0.1689894907634372,0.27555636110704695,0.1469336457982812,0.30355197191238403,0.7134259470705856,0.10004392381329887
128,2.762516676992083e-05,0.1716814888119258,0.2761494275544868,0.1469336457982812,0.30355197191238403,0.7134246645270619,0.10759075698424637
129,2.7348915102221623e-05,0.17055774422503472,0.27391500872512736,0.1469336457982812,0.30355197191238403,0.7134258856105433,0.10372983572229105
130,2.7075425951199406e-05,0.1683115658323732,0.27642163872023034,0.1469336457982812,0.30355197191238403,0.7134249618545117,0.10089480898303164
131,2.680467169168741e-05,0.16908369322683783,0.27225977164993953,0.1469336457982812,0.30355197191238403,0.7134270382762419,0.09769853848623336
132,2.653662497477054e-05,0.16760618662262003,0.27497052294039076,0.1469336457982812,0.30355197191238403,0.7134259013814221,0.09594954086054508
133,2.6271258725022834e-05,0.16576020957603538,0.2732367242472645,0.1469336457982812,0.30355197191238403,0.7134267701713027,0.09235881436217562
134,2.6008546137772605e-05,0.17272120314277525,0.27707877389883717,0.1469336457982812,0.30355197191238403,0.7134269274162411,0.11241471315353586
135,2.574846067639488e-05,0.17281475878753785,0.27527201056828293,0.1469336457982812,0.30355197191238403,0.7134288022954176,0.11262376478181044
136,2.549097606963093e-05,0.17113805198886284,0.2759029802935133,0.1469336457982812,0.30355197191238403,0.7134295959416994,0.10563807681217384
137,2.523606630893462e-05,0.16841591682079943,0.27538276385472443,0.1469336457982812,0.30355197191238403,0.7134284309839924,0.09604821076022338
138,2.4983705645845275e-05,0.1712741015365415,0.27861171415807673,0.1469336457982812,0.30355197191238403,0.7134267005938965,0.1026289653094623
139,2.4733868589386822e-05,0.17085568097968573,0.2735205104842724,0.1469336457982812,0.30355197191238403,0.7134241647293595,0.1004159022195098
140,2.4486529903492954e-05,0.17257434674680613,0.27993934471087695,0.1469336457982812,0.30355197191238403,0.7134237486564695,0.10683352183840503
141,2.4241664604458026e-05,0.16777255719357273,0.28308661800994017,0.1469336457982812,0.30355197191238403,0.7134268450829769,0.09678169593925258
142,2.3999247958413444e-05,0.1696177947508023,0.27167142063727173,0.1469336457982812,0.30355197191238403,0.7134261356253568,0.10237735634713148
143,2.375925547882931e-05,0.17163244527173957,0.27379404518622835,0.1469336457982812,0.30355197191238403,0.7134259447513387,0.10605553537607193
144,2.3521662924041017e-05,0.17128378645065465,0.27896305936087895,0.1469336457982812,0.30355197191238403,0.7134260674394987,0.10783338094680979
145,2.3286446294800605e-05,0.17006947577087578,0.2744306267061586,0.1469336457982812,0.30355197191238403,0.7134263745077853,0.10173167948745163
146,2.30535818318526e-05,0.17058059629950317,0.2739788570408691,0.1469336457982812,0.30355197191238403,0.7134269420274965,0.1066266385845637
147,2.2823046013534073e-05,0.17069838588256955,0.2730288912582026,0.1469336457982812,0.30355197191238403,0.7134244963816632,0.10158032693824068
148,2.259481555339873e-05,0.1712423639230965,0.27717162860042854,0.1469336457982812,0.30355197191238403,0.713427360651558,0.1043456696981296
149,2.2368867397864743e-05,0.17231420538550282,0.27612220707570534,0.1469336457982812,0.30355197191238403,0.7134268759289604,0.1083590838050738
150,2.2145178723886096e-05,0.17205042779562865,0.2751803803420716,0.1469336457982812,0.30355197191238403,0.7134249486348044,0.10464636772755055
151,2.1923726936647233e-05,0.1710110486181949,0.27044124970872113,0.1469336457982812,0.30355197191238403,0.7134261135925115,0.10333042584381388
152,2.170448966728076e-05,0.171515134573459,0.27504414563512986,0.1469336457982812,0.30355197191238403,0.7134244089460559,0.10529097947491341
153,2.1487444770607954e-05,0.16825166389423046,0.2754441531599728,0.1469336457982812,0.30355197191238403,0.7134261857210894,0.09595465472924744
154,2.1272570322901873e-05,0.16986309990631152,0.2724883184126843,0.1469336457982812,0.30355197191238403,0.7134242435837534,0.10140900578393315
155,2.1059844619672853e-05,0.17074034888583034,0.27357424957974874,0.1469336457982812,0.30355197191238403,0.7134265257226817,0.10453202893073282
156,2.0849246173476125e-05,0.16836919374269457,0.2709412995711375,0.1469336457982812,0.30355197191238403,0.713424213433544,0.09685128608877963
157,2.0640753711741364e-05,0.1686611391087461,0.27519503769243736,0.1469336457982812,0.30355197191238403,0.7134262495003786,0.09895735197602717
158,2.043434617462395e-05,0.16657561570362003,0.27424275492415817,0.1469336457982812,0.30355197191238403,0.7134242649208247,0.08907447299278606
159,2.023000271287771e-05,0.16477464543400935,0.2748010327264029,0.1469336457982812,0.30355197191238403,0.713425571584516,0.08942434646312422
160,2.0027702685748933e-05,0.16937146958645027,0.2824110889713124,0.1469336457982812,0.30355197191238403,0.7134287577658776,0.10141094108492658
161,1.9827425658891444e-05,0.16951785571763298,0.2720630540574107,0.1469336457982812,0.30355197191238403,0.7134275160410989,0.10277595798800254
162,1.9629151402302528e-05,0.17075041960100684,0.2750907319413085,0.1469336457982812,0.30355197191238403,0.7134255592925075,0.10244806774380955
163,1.94328598882795e-05,0.17049010450912377,0.27574858457893714,0.1469336457982812,0.30355197191238403,0.7134233594868433,0.09887735418257836
164,1.9238531289396705e-05,0.16857770684696258,0.27237797099444655,0.1469336457982812,0.30355197191238403,0.7134242006776862,0.10264450422187375
165,1.9046145976502736e-05,0.16937479029905012,0.27418129905652444,0.1469336457982812,0.30355197191238403,0.71342744831909,0.1029708168291802
166,1.885568451673771e-05,0.16699827941557652,0.2780662555870843,0.1469336457982812,0.30355197191238403,0.7134242234063056,0.09551751579734195
167,1.8667127671570333e-05,0.16722460011901258,0.27136389395142346,0.1469336457982812,0.30355197191238403,0.7134259781484937,0.1002760584944504
168,1.848045639485463e-05,0.16991234526785426,0.2696979630608039,0.1469336457982812,0.30355197191238403,0.7134255486239719,0.1019261048432686
169,1.8295651830906085e-05,0.16971925628392598,0.2694684170795322,0.1469336457982812,0.30355197191238403,0.7134248519222096,0.09279363854255541
170,1.8112695312597025e-05,0.17261826559523946,0.27648835817663586,0.1469336457982812,0.30355197191238403,0.7134259048602924,0.10701867039877096
171,1.7931568359471054e-05,0.16877603359820803,0.27797240818984775,0.1469336457982812,0.30355197191238403,0.7134284636853734,0.10131463769765331
172,1.7752252675876342e-05,0.1693442786705837,0.27712205359676007,0.1469336457982812,0.30355197191238403,0.7134252121012499,0.1037176139797682
173,1.7574730149117577e-05,0.17108585610124946,0.27160128026273,0.1469336457982812,0.30355197191238403,0.7134244671591525,0.10779664419765371
174,1.73989828476264e-05,0.1696978539453715,0.27207524575843883,0.1469336457982812,0.30355197191238403,0.7134273912656168,0.09642235671825967
175,1.7224993019150137e-05,0.17047076125610017,0.27408967723758304,0.1469336457982812,0.30355197191238403,0.7134254815977371,0.10230537079970428
176,1.7052743088958637e-05,0.16660036671551398,0.2782588610389353,0.1469336457982812,0.30355197191238403,0.713428431215917,0.09280688449167845
177,1.688221565806905e-05,0.16783172214694958,0.2737684764750737,0.1469336457982812,0.30355197191238403,0.7134263002918853,0.096063162812579
178,1.671339350148836e-05,0.16416197138377844,0.2756404813509507,0.1469336457982812,0.30355197191238403,0.7134257448322578,0.08746332762009149
179,1.6546259566473476e-05,0.17223833822768875,0.2764571581601169,0.1469336457982812,0.30355197191238403,0.7134247118396981,0.10938986763539307
180,1.638079697080874e-05,0.16830206996025912,0.27646608412961554,0.1469336457982812,0.30355197191238403,0.7134266226672012,0.09950627557070861
181,1.6216989001100652e-05,0.165174050371995,0.27301591020149946,0.1469336457982812,0.30355197191238403,0.7134256847637637,0.08921812259291338
182,1.6054819111089644e-05,0.17144056955570375,0.2714568390456619,0.1469336457982812,0.30355197191238403,0.7134283516657491,0.10854274880662851
183,1.5894270919978746e-05,0.16812550235766782,0.2759276317135369,0.1469336457982812,0.30355197191238403,0.713425048594345,0.097164063317636
184,1.573532821077896e-05,0.1724053087114057,0.27191162973294464,0.1469336457982812,0.30355197191238403,0.7134254602606659,0.10630943596450039
185,1.557797492867117e-05,0.16973590632330995,0.2795302599436578,0.1469336457982812,0.30355197191238403,0.7134275503659526,0.10133959138439787
186,1.5422195179384457e-05,0.16908649788325106,0.27495744998353,0.1469336457982812,0.30355197191238403,0.7134247607758073,0.1030820590654091
187,1.5267973227590614e-05,0.16909453867602225,0.27727967558667815,0.1469336457982812,0.30355197191238403,0.7134271644432721,0.09886637033264113
188,1.5115293495314708e-05,0.17130222526308417,0.2802086059105535,0.1469336457982812,0.30355197191238403,0.713427112492142,0.10562744616541707
189,1.496414056036156e-05,0.1677253198211934,0.27598702484299703,0.1469336457982812,0.30355197191238403,0.713425917848075,0.09511364170926322
190,1.4814499154757945e-05,0.17001325467595924,0.27257923886237906,0.1469336457982812,0.30355197191238403,0.7134253000007066,0.09990119569525413
191,1.4666354163210365e-05,0.17098476193046733,0.2730648598782283,0.1469336457982812,0.30355197191238403,0.7134270751522673,0.10350541245366233
192,1.4519690621578262e-05,0.17157811701074316,0.2751238219990805,0.1469336457982812,0.30355197191238403,0.7134275503659526,0.10211969737383875
193,1.437449371536248e-05,0.16720717708738622,0.2770369332356212,0.1469336457982812,0.30355197191238403,0.7134238147550056,0.09428542582608093
194,1.4230748778208856e-05,0.17245118159822745,0.2713036607617534,0.1469336457982812,0.30355197191238403,0.7134238708807801,0.11094663104093144
195,1.4088441290426767e-05,0.16815722891795307,0.26922163286097783,0.1469336457982812,0.30355197191238403,0.7134253241208741,0.09915476631380414
196,1.39475568775225e-05,0.17153583500798034,0.28149838229561597,0.1469336457982812,0.30355197191238403,0.7134278101216031,0.10342203721889667
197,1.3808081308747274e-05,0.16970841105360696,0.27974180036481716,0.1469336457982812,0.30355197191238403,0.7134240689444634,0.10052610096315118
198,1.36700004956598e-05,0.16860853524781552,0.2733945549694017,0.1469336457982812,0.30355197191238403,0.7134254493602055,0.09941682134526655
199,1.3533300490703203e-05,0.16775844418310956,0.27151461519619835,0.1469336457982812,0.30355197191238403,0.7134258763335558,0.09796220564613199
200,1.3397967485796171e-05,0.16957178923796823,0.2782437262136185,0.14309137212843617,0.29917311370372773,0.7134254813658124,0.09785394527829806
201,1.326398781093821e-05,0.17108100953886438,0.28355666290577286,0.14309137212843617,0.29917311370372773,0.7134264139349823,0.09984321449792687
202,1.3131347932828827e-05,0.17305594844507344,0.2749350408983602,0.14309137212843617,0.29917311370372773,0.7134258656650202,0.1043913782436531
203,1.300003445350054e-05,0.16766623095055216,0.2703509632541512,0.14309137212843617,0.29917311370372773,0.7134262501961526,0.09480198220157786
204,1.2870034108965534e-05,0.17239845041075727,0.2741073145592723,0.14309137212843617,0.29917311370372773,0.7134242162166402,0.106392001566488
205,1.2741333767875878e-05,0.1710757583758868,0.27355028500468814,0.14309137212843617,0.29917311370372773,0.7134260667437246,0.10681699253872384
206,1.261392043019712e-05,0.16698639779905683,0.27393703661308216,0.14309137212843617,0.29917311370372773,0.7134262652712573,0.09390154115290378
207,1.248778122589515e-05,0.16879025884540413,0.27414321435564687,0.14309137212843617,0.29917311370372773,0.7134238425859681,0.09843371165662657
208,1.2362903413636198e-05,0.16930381256826918,0.2736382035661764,0.14309137212843617,0.29917311370372773,0.7134253756081548,0.102216305957694
209,1.2239274379499836e-05,0.16693326508060405,0.2776017673168665,0.14309137212843617,0.29917311370372773,0.713426958726074,0.09481034074739665
210,1.2116881635704838e-05,0.1707861309462651,0.27445755893154367,0.14309137212843617,0.29917311370372773,0.713426385176321,0.10246390734839068
211,1.199571281934779e-05,0.16955186742574943,0.2713748774987714,0.14309137212843617,0.29917311370372773,0.713423771385089,0.10456372717221481
212,1.1875755691154312e-05,0.1682296165996831,0.2783043310336102,0.14309137212843617,0.29917311370372773,0.7134242976222057,0.09574608073174838
213,1.1756998134242768e-05,0.17037614615269614,0.27795770277309045,0.14309137212843617,0.29917311370372773,0.7134252088543042,0.10020233195724422
214,1.163942815290034e-05,0.16960389048938027,0.2718946714577508,0.14309137212843617,0.29917311370372773,0.7134242932156366,0.09944476477135017
215,1.1523033871371338e-05,0.1680075283049658,0.27436879639611633,0.14309137212843617,0.29917311370372773,0.7134232945479307,0.09476632598048286
216,1.1407803532657624e-05,0.16836624248127288,0.27450225081889085,0.14309137212843617,0.29917311370372773,0.7134274306928138,0.09492908703011066
217,1.1293725497331048e-05,0.17221637960933625,0.27328639167292107,0.14309137212843617,0.29917311370372773,0.7134240139783125,0.10622431697679054
218,1.1180788242357738e-05,0.1675567333627723,0.2723871835358876,0.14309137212843617,0.29917311370372773,0.7134265414935606,0.09891124133107611
219,1.106898035993416e-05,0.17081546394343075,0.28123977420858837,0.14309137212843617,0.29917311370372773,0.7134250036009555,0.10435349360862131
220,1.0958290556334818e-05,0.1672081063989634,0.27572751798982287,0.14309137212843617,0.29917311370372773,0.7134259315316315,0.09383956890676445
221,1.084870765077147e-05,0.17395528315611353,0.27717577871877397,0.14309137212843617,0.29917311370372773,0.713423337453998,0.10763896501836899
222,1.0740220574263756e-05,0.17238313800333877,0.274240100604087,0.14309137212843617,0.29917311370372773,0.7134241060524136,0.10678220803374679
223,1.0632818368521118e-05,0.1701161202708133,0.27007509159206883,0.14309137212843617,0.29917311370372773,0.7134263046984543,0.1031494129246195
224,1.0526490184835907e-05,0.16813924122187826,0.2677105916265384,0.14309137212843617,0.29917311370372773,0.7134264907020539,0.09991415951524205
225,1.0421225282987548e-05,0.1688425215409891,0.2769646993059129,0.14309137212843617,0.29917311370372773,0.7134279295628173,0.09973180229895194
226,1.0317013030157671e-05,0.1698697773197569,0.27730988957538677,0.14309137212843617,0.29917311370372773,0.7134256114755623,0.09923892951269674
227,1.0213842899856094e-05,0.16785037808574466,0.2747544198068663,0.14309137212843617,0.29917311370372773,0.7134289931694358,0.0950493554091842
